gid	parA_rep1	parA_rep2	parA_rep3	parB_rep1	parB_rep2	parB_rep3	hybA_rep1	hybA_rep2	hybA_rep3	hybB_rep1	hybB_rep2	hybB_rep3
Zm00001d027323	2686	2774	2727	3642	2967	3362	404	401	391	380	411	432
Zm00001d027324	1642	2216	1523	1752	1732	1492	265	229	223	240	265	272
Zm00001d027325	1099	1450	832	879	1090	1104	14	22	20	25	16	13
Zm00001d027326	1501	2001	1352	1540	1532	1235	32	49	21	36	48	28
Zm00001d027329	506	508	481	670	670	614	54	36	70	53	53	75
Zm00001d027330	2254	1764	1851	239	228	146	59	125	84	13	13	13
Zm00001d027332	1113	756	770	296	613	559	50	79	33	56	65	27
Zm00001d027335	3828	3763	3222	3578	3145	2042	356	431	419	249	277	264
Zm00001d027338	179	390	149	75	110	133	43	39	38	61	46	36
Zm00001d027339	674	901	531	651	612	572	64	45	85	35	25	48
Zm00001d027340	2173	2223	1827	1933	2148	1894	53	60	51	39	76	61
Zm00001d027342	3603	3789	3047	3383	2874	2424	1294	1367	1360	1108	1324	1188
Zm00001d027344	3553	4059	3049	2139	1483	1282	597	661	476	590	577	502
Zm00001d027345	609	545	445	708	858	1199	92	101	71	101	86	83
Zm00001d027346	2619	2631	2061	4806	5048	5811	1034	1173	1009	1142	1310	1064
Zm00001d027347	2941	2527	2567	2963	2702	2351	235	305	302	292	305	304
Zm00001d027348	2164	2381	1880	1531	1165	956	373	350	426	243	260	188
Zm00001d027349	376	362	337	931	976	768	60	59	73	117	115	125
Zm00001d027351	1693	1579	1312	743	718	781	178	238	155	136	117	106
Zm00001d027353	1343	1287	944	197	77	171	127	87	70	165	112	62
Zm00001d027354	1456	1781	1235	1255	1051	1141	62	80	51	54	72	52
Zm00001d027355	3600	5437	3008	5980	6135	5939	433	357	369	428	380	353
Zm00001d027359	1646	1797	1386	1316	1345	1285	81	74	85	42	39	49
Zm00001d027362	687	854	704	522	594	605	85	114	82	84	109	75
Zm00001d027363	104	221	133	384	209	128	100	95	71	56	68	67
Zm00001d027365	272	303	235	167	147	127	55	96	46	29	47	35
Zm00001d027367	449	443	397	321	276	213	70	71	54	52	55	59
Zm00001d027369	722	729	672	1027	1055	983	35	20	25	17	37	25
Zm00001d027373	1032	1008	857	871	942	733	42	42	50	23	38	24
Zm00001d027375	127	98	116	753	871	674	52	51	73	21	22	35
Zm00001d027376	888	897	778	1148	1079	1066	128	161	151	126	153	123
Zm00001d027383	1264	4739	1512	592	518	2399	62	38	25	62	36	32
Zm00001d027385	828	806	742	863	818	821	159	185	144	148	171	149
Zm00001d027392	4721	4804	4145	4830	4603	3557	104	158	115	59	107	60
Zm00001d027394	1283	768	855	1328	483	630	232	175	171	65	71	62
Zm00001d027409	555	479	489	1028	916	798	61	33	68	34	25	40
Zm00001d027411	3530	4456	3254	6200	5448	5635	540	514	465	513	504	456
Zm00001d027415	186	179	162	294	311	267	95	73	51	45	52	34
Zm00001d027421	241	262	200	357	196	184	161	194	169	121	126	121
Zm00001d027422	108	109	110	198	113	74	138	194	151	88	175	105
Zm00001d027427	2991	3272	2509	4012	4371	4266	161	132	211	192	236	234
Zm00001d027429	1100	1203	901	727	664	668	71	109	119	58	93	81
Zm00001d027430	403	685	396	263	228	255	36	29	36	25	21	37
Zm00001d027434	327	799	329	405	361	453	20	12	11	18	5	17
Zm00001d027436	494	452	403	276	283	611	2	9	29	8	29	36
Zm00001d027439	4104	4580	3767	2558	2546	4335	774	885	797	851	1075	886
Zm00001d027442	1784	1848	1850	2441	2378	2299	189	169	227	184	169	187
Zm00001d027443	3305	5101	3390	667	924	1248	110	39	121	18	11	22
Zm00001d027444	2016	2201	1819	745	796	824	108	119	114	33	45	37
Zm00001d027445	958	916	746	991	913	822	28	29	23	20	23	23
Zm00001d027446	5006	5612	4620	1310	1587	1533	278	411	277	106	135	82
Zm00001d027448	768	938	694	611	761	601	35	62	55	45	56	61
Zm00001d027454	1187	1792	938	1824	2536	1556	67	116	19	17	36	21
Zm00001d027455	2006	2435	1699	1705	2089	1544	156	220	150	138	149	134
Zm00001d027456	3238	2229	3491	9434	8512	6130	334	316	416	372	340	368
Zm00001d027458	458	465	348	308	403	344	44	51	61	31	40	37
Zm00001d027460	412	579	321	234	309	218	10	11	9	7	8	10
Zm00001d027462	381	796	382	223	294	1067	68	20	29	47	11	22
Zm00001d027468	13818	12551	11389	8759	7932	7320	1142	1606	1147	555	628	597
Zm00001d027469	853	980	800	779	812	714	80	78	123	41	57	79
Zm00001d027471	679	751	670	211	115	64	25	26	22	7	7	13
Zm00001d027472	952	1530	1017	491	540	434	20	14	3	7	9	9
Zm00001d027478	84	114	77	85	72	65	2	4	2	9	4	8
Zm00001d027480	1760	3474	1555	888	723	1653	666	699	514	528	528	406
Zm00001d027484	2667	3550	2354	1939	1996	1892	500	629	391	340	444	361
Zm00001d027485	1209	1138	1084	1066	1500	1151	52	59	38	30	36	33
Zm00001d027486	18	33	22	1526	1124	1364	2	3	6	22	44	38
Zm00001d027488	3799	2879	3000	6591	5619	4477	1097	1266	1331	457	540	562
Zm00001d027493	2239	1984	1821	2674	2344	2206	364	408	393	250	285	273
Zm00001d027500	70	49	51	381	201	169	5	5	10	8	4	2
Zm00001d027502	1279	1338	1055	961	824	925	50	41	50	75	74	78
Zm00001d027503	2261	2433	2132	2646	2578	2221	356	416	422	330	380	332
Zm00001d027504	6440	6452	5483	3536	2735	1715	575	660	580	414	490	431
Zm00001d027505	409	496	365	403	349	320	52	106	51	36	159	116
Zm00001d027508	2672	2236	2301	4928	4408	3963	62	71	59	33	43	37
Zm00001d027512	1341	1509	1057	1482	1389	1159	42	57	68	49	61	73
Zm00001d027514	1801	2298	1574	1929	1936	1839	147	180	133	143	142	154
Zm00001d027515	269	324	207	290	285	246	6	17	8	5	8	12
Zm00001d027516	860	1175	765	651	761	594	10	16	12	11	19	12
Zm00001d027517	384	441	345	402	432	387	12	29	13	21	31	16
Zm00001d027518	236	324	277	500	431	309	105	127	107	75	85	64
Zm00001d027519	990	1193	884	1533	1397	1362	113	131	89	140	156	170
Zm00001d027520	2539	2490	2573	3216	4941	4549	359	359	355	205	188	236
Zm00001d027523	2389	2272	2216	2617	3147	2867	13	15	9	7	4	7
Zm00001d027524	238201	139441	173184	242926	214848	201283	16529	13226	18721	12013	10877	15791
Zm00001d027527	2423	2771	2038	1844	1590	1645	287	254	209	219	240	181
Zm00001d027530	781	754	547	266	93	187	11	54	26	11	18	16
Zm00001d027533	8783	10920	7370	4842	3508	3496	598	679	542	380	461	323
Zm00001d027535	103	212	98	1092	933	1180	9	14	20	47	70	52
Zm00001d027536	389	320	355	681	648	530	27	24	27	28	33	36
Zm00001d027548	1653	1814	1525	1411	1343	1257	528	483	519	367	323	328
Zm00001d027555	134	128	140	168	185	179	9	7	4	8	10	4
Zm00001d027556	418	681	317	400	469	477	54	95	56	54	90	83
Zm00001d027558	8496	8311	7724	9123	6625	4696	1096	1381	1186	665	761	630
Zm00001d027570	693	923	596	705	793	833	42	57	64	40	48	57
Zm00001d027571	1514	1604	1190	1136	1170	1180	108	136	116	105	195	183
Zm00001d027572	1113	1236	865	601	564	627	46	78	47	55	55	30
Zm00001d027580	724	914	623	726	877	794	192	270	203	176	258	203
Zm00001d027581	633	571	555	1197	567	364	234	350	318	262	349	291
Zm00001d027613	1364	2217	1061	962	701	1309	108	86	84	70	53	50
Zm00001d027618	1460	1622	1198	1153	970	934	558	700	618	754	716	648
Zm00001d027624	5055	5268	4472	3814	3718	3798	345	440	340	186	193	194
Zm00001d027625	5862	6879	5725	4661	4812	5587	191	243	291	64	91	60
Zm00001d027626	780	987	787	540	566	572	106	145	92	65	120	71
Zm00001d027630	1537	1744	1413	603	348	281	204	314	214	142	187	137
Zm00001d027633	566	542	408	838	808	525	145	113	141	126	160	144
Zm00001d027637	124	109	94	295	238	198	28	8	24	42	43	65
Zm00001d027645	1248	1891	813	1051	572	355	343	430	239	232	282	201
Zm00001d027646	162	235	159	191	187	147	6	23	6	6	18	13
Zm00001d027648	890	1073	768	775	865	849	27	24	23	20	11	19
Zm00001d027652	72702	57718	72394	130604	125198	115739	10030	15873	9758	8180	14688	7458
Zm00001d027655	421	490	321	466	573	517	123	154	120	116	114	94
Zm00001d027656	345	347	318	455	357	301	5	32	39	15	22	29
Zm00001d027659	343	330	255	509	675	515	52	55	35	57	58	36
Zm00001d027667	23417	28870	22281	7296	12436	13229	106	110	117	51	66	61
Zm00001d027671	1580	1730	1385	1160	1110	1058	14	11	12	4	7	7
Zm00001d027676	1141	1047	942	718	530	569	36	57	59	20	34	37
Zm00001d027680	3736	5422	3194	1975	1875	1697	832	683	645	271	335	247
Zm00001d027683	357	417	283	386	325	303	37	38	31	24	25	12
Zm00001d027688	4897	5370	4761	5243	5019	4164	642	682	579	241	328	282
Zm00001d027699	1093	1238	958	1078	1187	1085	65	64	52	32	35	38
Zm00001d027701	2037	2263	1775	1873	1849	1563	57	99	66	31	61	47
Zm00001d027708	126	216	106	15	14	61	12	8	7	7	9	4
Zm00001d027709	484	630	401	419	477	432	29	37	14	11	27	12
Zm00001d027711	885	900	847	360	218	282	22	11	14	5	4	3
Zm00001d027718	10	33	28	749	666	696	13	20	5	133	198	51
Zm00001d027719	705	623	564	495	336	365	110	82	127	60	58	67
Zm00001d027721	1217	1469	1185	809	686	931	305	242	271	136	138	126
Zm00001d027722	935	1034	734	658	402	286	107	114	86	61	92	55
Zm00001d027723	3167	7594	3210	127	199	786	242	183	220	47	26	51
Zm00001d027726	2362	3344	2240	1107	1221	1939	123	167	146	55	77	72
Zm00001d027727	2950	3199	2439	2485	1892	1988	868	842	719	297	331	313
Zm00001d027728	4250	3861	3426	3487	2981	2668	634	744	667	614	747	663
Zm00001d027731	14312	18760	13075	11923	13133	12093	1666	1734	1861	1512	1639	1572
Zm00001d027734	750	712	726	726	748	488	60	90	86	54	68	70
Zm00001d027742	1953	2068	2196	694	851	1130	84	127	85	17	44	26
Zm00001d027743	3496	3102	3156	1880	2224	1959	452	636	508	187	244	191
Zm00001d027752	463	604	370	381	330	326	21	20	35	18	17	22
Zm00001d027755	967	983	916	680	781	723	115	158	113	103	149	124
Zm00001d027756	16567	13294	13227	8847	8624	8361	1815	2213	2216	1543	1670	1562
Zm00001d027760	1278	810	1045	857	571	493	177	154	119	46	38	34
Zm00001d027766	31285	25189	30594	25156	34074	33422	2454	2015	2641	1672	1701	2035
Zm00001d027768	431	659	343	960	807	485	74	109	114	92	154	125
Zm00001d027769	1376	1321	1094	1292	1172	939	63	73	60	66	54	42
Zm00001d027799	515	485	446	529	507	439	93	145	139	89	109	141
Zm00001d027802	3693	3890	3527	3736	3532	3577	103	103	158	82	77	88
Zm00001d027803	831	1695	1058	8266	4400	4680	315	323	245	812	783	641
Zm00001d027807	2503	2734	2385	2477	2488	2448	149	177	163	97	111	100
Zm00001d027852	914	1351	713	1290	820	1237	66	57	23	33	29	25
Zm00001d027856	914	1386	707	823	707	670	79	107	107	118	151	108
Zm00001d027861	12054	11935	11126	2180	1224	797	1991	1831	2034	601	442	654
Zm00001d027868	98	186	114	301	287	223	22	32	12	33	85	34
Zm00001d027869	1532	1518	1370	1560	1677	1483	26	31	27	7	15	10
Zm00001d027871	4525	4159	3619	4584	4205	3786	89	71	82	38	35	32
Zm00001d027872	673	779	542	638	726	691	21	27	25	21	36	20
Zm00001d027874	1336	1263	1208	362	567	584	58	80	61	19	25	25
Zm00001d027875	516	481	572	372	366	392	67	38	43	50	55	38
Zm00001d027876	1197	1067	1099	3037	3095	2933	219	270	240	451	584	470
Zm00001d027885	112	80	107	377	266	188	20	22	25	11	8	11
Zm00001d027929	4005	5287	3323	1533	1549	1219	367	350	319	238	254	291
Zm00001d027934	10327	12425	9342	7414	8382	7478	881	1338	1046	490	808	504
Zm00001d027936	2514	2125	2409	1027	1209	1114	473	237	469	179	110	182
Zm00001d027937	216	177	189	352	232	228	16	13	8	34	30	45
Zm00001d027941	939	726	754	761	739	783	8	15	11	2	6	2
Zm00001d027943	886	967	794	1054	889	722	92	105	73	40	70	57
Zm00001d027944	234	262	201	257	251	258	6	11	10	10	11	5
Zm00001d027950	641	777	581	916	860	706	33	14	38	25	8	38
Zm00001d027971	1358	1680	1191	1170	1362	1088	12	12	17	6	12	9
Zm00001d027975	220	325	213	1176	779	511	16	23	13	43	49	37
Zm00001d027976	901	2597	781	513	509	765	57	45	45	31	41	33
Zm00001d027982	1733	2581	1516	590	695	1339	71	35	63	20	14	18
Zm00001d027988	1130	3249	818	1672	1918	2245	113	99	138	99	95	105
Zm00001d027991	2375	2605	2092	1565	1521	1658	120	129	150	73	83	86
Zm00001d027996	10705	11461	9142	9143	5229	3731	937	1229	780	403	504	322
Zm00001d027999	55	94	71	191	74	20	28	45	41	27	38	42
Zm00001d028002	595	713	528	294	231	237	24	12	22	18	21	9
Zm00001d028004	1562	2296	1588	101	130	121	87	83	87	25	28	36
Zm00001d028005	290	471	300	187	177	112	21	42	14	19	33	13
Zm00001d028006	658	711	550	370	319	294	74	89	65	50	59	41
Zm00001d028007	775	532	711	497	755	877	7	34	26	9	21	11
Zm00001d028018	580	464	376	357	306	266	64	52	57	52	45	44
Zm00001d028020	1428	1678	1275	1345	1366	1364	24	42	36	38	29	43
Zm00001d028022	1050	1018	887	823	784	564	45	51	36	33	33	35
Zm00001d028024	2696	4719	2861	2397	2286	5014	199	206	172	223	248	213
Zm00001d028025	1526	2263	1174	650	451	298	182	189	136	64	70	56
Zm00001d028034	1797	2647	1807	2141	2478	2048	262	278	234	193	272	197
Zm00001d028038	519	613	486	453	429	319	59	74	40	30	40	33
Zm00001d028039	68	129	61	311	142	102	24	42	21	37	30	35
Zm00001d028040	368	610	334	342	375	298	28	25	29	18	17	17
Zm00001d028050	690	1113	676	753	794	747	24	27	23	32	39	26
Zm00001d028053	459	726	444	432	493	438	41	20	37	27	12	27
Zm00001d028054	1728	2019	1301	1063	1102	1050	71	81	63	50	80	47
Zm00001d028056	240	184	319	1661	1390	1081	3	22	40	26	79	84
Zm00001d028062	173	182	123	79	125	100	19	6	18	22	21	28
Zm00001d028074	1147	1424	1169	1484	2525	2528	56	229	71	36	159	47
Zm00001d028075	1992	2568	1853	910	1027	855	28	48	28	19	52	32
Zm00001d028084	692	715	649	794	829	723	81	120	86	55	110	57
Zm00001d028086	48	163	56	147	230	147	19	15	19	56	73	60
Zm00001d028088	1255	1497	1172	1144	1213	1193	67	79	55	44	76	35
Zm00001d028092	202	225	128	435	471	375	12	10	13	18	22	13
Zm00001d028093	3529	6112	3424	1177	1209	2067	221	201	158	189	163	154
Zm00001d028094	4394	4927	4796	3244	5772	10214	7	10	15	4	9	7
Zm00001d028100	356	452	313	34	18	7	32	27	18	84	64	68
Zm00001d028102	1119	1055	955	3516	3002	2633	387	410	282	384	439	340
Zm00001d028104	521	611	422	660	627	472	31	31	25	12	17	16
Zm00001d028105	750	638	651	194	238	212	20	34	35	9	11	10
Zm00001d028109	1445	1807	1277	1246	1296	1199	60	68	61	76	70	66
Zm00001d028129	1230	2036	1006	867	1453	2116	38	66	32	50	61	45
Zm00001d028139	1089	1205	1184	1362	1391	1437	304	327	405	378	317	384
Zm00001d028143	2301	2616	1979	2104	2360	2077	287	280	290	185	230	239
Zm00001d028153	640	547	577	711	619	514	68	101	88	59	93	85
Zm00001d028160	4892	4918	4034	11781	11149	7817	231	250	209	224	220	200
Zm00001d028164	3737	2731	3085	4234	6048	6235	219	224	305	210	186	198
Zm00001d028173	1003	1298	853	1043	1093	1049	156	178	124	120	149	127
Zm00001d028174	506	731	479	211	271	197	21	32	17	5	6	6
Zm00001d028177	2802	2905	2355	2401	2455	2183	36	38	42	14	12	12
Zm00001d028181	2158	2190	1924	2587	2479	2350	236	282	295	57	53	54
Zm00001d028187	3853	3522	3759	2891	3637	3302	596	770	686	568	646	594
Zm00001d028188	774	1148	612	233	222	271	71	128	74	35	81	64
Zm00001d028189	3259	3792	2907	2703	2223	1763	247	277	225	140	119	82
Zm00001d028191	603	761	580	628	556	448	93	122	96	45	55	58
Zm00001d028193	1962	2497	1704	1416	1497	1907	231	270	195	183	190	165
Zm00001d028194	2860	2855	2541	3242	2758	2336	37	51	52	33	48	41
Zm00001d028197	117	227	117	224	170	155	10	10	2	19	9	7
Zm00001d028203	1409	1675	1267	1193	1172	1050	24	4	16	29	4	10
Zm00001d028204	496	529	518	747	588	591	39	83	46	36	58	38
Zm00001d028205	499	576	446	543	619	505	47	41	46	97	87	75
Zm00001d028207	4761	4618	3857	5052	4543	3407	769	1250	828	332	704	362
Zm00001d028208	1667	2642	1783	2547	3392	2751	265	306	291	243	298	235
Zm00001d028210	170	191	193	306	129	82	34	18	35	29	18	27
Zm00001d028211	436	582	338	616	580	426	61	63	36	60	77	81
Zm00001d028214	2873	2666	2439	3405	3838	4198	438	514	643	291	334	436
Zm00001d028218	2795	3711	2670	2174	2294	2071	385	365	430	302	376	319
Zm00001d028227	1268	1534	1173	1938	1548	1350	401	272	416	170	122	199
Zm00001d028228	5833	5734	5614	3935	6460	7070	394	237	432	142	95	163
Zm00001d028229	83	52	50	164	198	163	52	25	10	55	45	13
Zm00001d028232	543	631	424	318	320	228	13	11	7	3	3	7
Zm00001d028235	934	1010	858	1518	1145	1139	11	8	14	4	18	9
Zm00001d028241	5276	4401	5112	4990	5785	6547	444	440	389	389	418	328
Zm00001d028244	707	1369	463	259	337	266	5	10	6	7	7	3
Zm00001d028256	254	271	238	258	290	316	6	11	6	11	16	15
Zm00001d028257	609	717	612	808	777	760	17	52	36	23	46	28
Zm00001d028261	835	1111	789	712	805	722	25	17	13	14	27	9
Zm00001d028262	1344	1492	1120	1297	1255	1059	17	24	22	28	21	35
Zm00001d028267	4283	4945	4162	6708	4954	4069	400	536	539	506	493	599
Zm00001d028269	371	474	303	388	434	612	24	55	43	45	73	39
Zm00001d028272	568	616	533	286	324	225	59	63	53	37	39	27
Zm00001d028285	557	589	443	431	462	399	42	38	46	23	24	21
Zm00001d028293	922	1053	1012	711	653	549	56	82	66	32	39	28
Zm00001d028294	539	612	525	208	244	297	53	42	42	29	24	23
Zm00001d028296	1053	1380	1021	947	915	1049	212	296	255	219	270	224
Zm00001d028298	503	400	470	251	240	216	15	18	23	11	14	20
Zm00001d028304	392	636	417	253	282	295	21	48	30	12	24	15
Zm00001d028317	814	1603	732	958	726	739	71	59	52	60	56	60
Zm00001d028332	4396	4777	3676	4972	4709	3906	389	444	381	440	536	434
Zm00001d028338	478	352	416	637	446	387	16	16	36	3	11	15
Zm00001d028339	1828	2143	1615	1531	1548	1366	93	76	97	54	62	50
Zm00001d028344	5371	6087	5207	5044	4556	4364	216	337	264	172	253	206
Zm00001d028359	3710	4112	3277	2577	2375	2363	428	454	399	210	207	220
Zm00001d028360	4849	3453	4037	5848	6647	7467	26	29	29	18	32	21
Zm00001d028363	519	771	597	1046	623	378	25	47	33	20	35	24
Zm00001d028368	1370	2415	1380	1025	779	876	85	123	105	68	51	55
Zm00001d028370	1284	1307	1140	970	1000	1005	130	129	163	55	52	58
Zm00001d028372	838	1284	795	959	1138	969	80	118	111	46	69	50
Zm00001d028373	890	1094	717	809	683	572	101	115	105	61	68	66
Zm00001d028386	868	735	873	2340	1826	1285	55	86	52	64	69	52
Zm00001d028400	3002	4675	2873	3952	4816	8124	1323	647	791	924	373	371
Zm00001d028406	486	1254	349	558	662	1293	37	41	38	66	57	75
Zm00001d028412	11229	16468	10212	4391	4511	7144	52	36	30	43	49	43
Zm00001d028414	203	129	155	498	491	428	22	26	32	84	93	86
Zm00001d028415	569	686	450	434	497	557	58	75	31	63	67	30
Zm00001d028416	2121	2043	1745	965	1083	1454	56	34	57	29	20	32
Zm00001d028417	1190	1440	1061	1250	1248	1349	77	67	80	71	78	49
Zm00001d028423	217	289	187	106	136	92	8	16	16	4	22	16
Zm00001d028426	1364	1423	1063	731	566	621	181	170	151	27	31	22
Zm00001d028428	508	859	471	977	793	1275	26	42	76	9	13	17
Zm00001d028429	81	212	79	189	129	78	4	3	1	4	11	8
Zm00001d028436	5530	6573	4601	5842	5403	4243	89	114	106	80	144	117
Zm00001d028438	3185	3398	2654	2791	2347	1958	206	295	233	181	271	148
Zm00001d028439	474	441	415	746	710	453	33	57	50	50	77	67
Zm00001d028443	827	1070	634	384	308	368	24	56	41	35	46	23
Zm00001d028447	351	726	325	15	4	19	29	20	5	9	9	3
Zm00001d028450	2509	3334	2211	2380	2324	4203	495	457	430	439	373	406
Zm00001d028453	1061	1007	800	933	1074	897	173	264	181	184	257	187
Zm00001d028456	780	2270	614	84	104	119	6	12	13	3	5	6
Zm00001d028458	274	274	264	407	391	406	44	58	37	41	33	30
Zm00001d028464	1692	2180	1524	1474	1238	994	285	281	272	278	269	268
Zm00001d028472	222	202	237	437	542	427	16	70	65	31	69	57
Zm00001d028482	117	198	105	438	366	892	7	15	11	3	5	6
Zm00001d028484	1629	1664	1419	971	1043	897	166	173	188	81	104	92
Zm00001d028485	433	399	339	361	335	291	24	26	18	11	20	10
Zm00001d028490	1271	1307	1000	1170	1105	1091	109	107	88	45	37	24
Zm00001d028493	346	410	305	293	300	396	21	14	14	14	7	20
Zm00001d028509	3586	3797	3216	3800	4234	4091	468	494	512	347	440	400
Zm00001d028510	60	185	50	153	64	74	4	3	4	5	6	7
Zm00001d028511	3656	3588	2991	3110	3203	2560	91	93	118	90	100	96
Zm00001d028513	836	896	761	982	933	907	11	17	15	21	23	11
Zm00001d028514	734	874	548	591	587	561	16	20	9	10	18	10
Zm00001d028515	3183	2943	2828	2624	2496	2444	181	198	174	167	215	174
Zm00001d028528	445	457	413	559	658	628	7	7	13	2	3	8
Zm00001d028529	1304	1575	1185	1223	1125	1161	5	7	9	8	15	11
Zm00001d028531	1392	1625	1110	1404	1224	1205	51	87	59	41	62	39
Zm00001d028532	938	1229	831	883	773	806	14	20	17	3	5	3
Zm00001d028534	244	342	216	189	201	232	4	12	2	7	10	9
Zm00001d028536	3006	3849	2567	5404	4468	6361	38	27	44	25	15	19
Zm00001d028538	509	302	377	249	168	108	16	13	14	9	15	6
Zm00001d028539	476	550	352	354	450	360	6	11	8	3	3	3
Zm00001d028542	1966	2531	1907	2924	2682	2406	365	376	371	311	346	314
Zm00001d028543	822	775	781	2411	2316	1455	1054	84	64	612	160	132
Zm00001d028546	4153	4292	3802	4899	4902	3980	232	349	210	284	462	286
Zm00001d028547	109	82	110	237	237	168	63	60	55	102	72	101
Zm00001d028548	1833	954	1445	2121	3451	2563	549	198	582	479	167	455
Zm00001d028549	338	275	280	373	365	283	5	36	24	3	39	23
Zm00001d028558	1050	2221	1222	583	834	2313	105	100	53	80	75	48
Zm00001d028560	2349	3165	1998	2457	2317	1420	261	402	372	258	310	263
Zm00001d028562	302	163	218	731	413	202	154	130	189	74	71	133
Zm00001d028565	525	533	398	140	221	304	7	4	7	8	7	3
Zm00001d028568	3255	3757	2855	2107	2573	2316	672	807	726	254	337	265
Zm00001d028569	1613	2175	1466	1252	1442	1152	242	353	186	185	278	166
Zm00001d028570	1293	1718	1386	1227	1497	1895	20	32	23	25	37	12
Zm00001d028571	998	1118	863	1789	1644	1451	118	176	168	141	223	177
Zm00001d028572	1663	2355	1780	1337	916	973	238	244	210	219	245	197
Zm00001d028574	558	1940	709	1251	912	1546	236	190	231	182	147	156
Zm00001d028575	1186	1217	1057	1428	1335	1234	16	11	13	13	25	20
Zm00001d028579	2718	3937	2981	2229	2624	2159	347	350	328	149	147	132
Zm00001d028585	233	219	233	824	950	760	62	86	71	23	51	36
Zm00001d028586	1127	1172	1037	1087	901	751	63	37	50	33	28	33
Zm00001d028588	292	312	254	223	306	390	7	6	9	2	5	2
Zm00001d028590	390	332	334	679	674	574	32	35	78	61	64	79
Zm00001d028591	173	153	110	253	217	200	2	5	8	7	5	14
Zm00001d028593	485	490	430	683	817	765	60	54	46	37	47	43
Zm00001d028596	1272	1773	1114	1600	2007	1626	479	505	191	121	136	52
Zm00001d028597	1604	1842	1217	972	924	823	132	166	151	139	140	161
Zm00001d028601	7592	8729	5648	2810	3308	4776	504	545	410	199	219	161
Zm00001d028603	666	728	577	660	743	727	69	60	77	83	96	86
Zm00001d028606	6096	9059	6219	2933	2988	7387	290	237	249	246	230	192
Zm00001d028612	1110	1363	909	956	940	849	162	176	166	112	130	130
Zm00001d028613	2997	2856	2518	1741	1766	1818	17	51	52	18	19	23
Zm00001d028619	507	847	456	291	330	278	4	22	20	5	10	6
Zm00001d028620	3351	4374	3364	1616	1539	1922	537	503	497	413	369	389
Zm00001d028622	806	779	506	292	277	269	7	25	13	8	17	12
Zm00001d028623	964	1244	917	881	975	819	31	23	42	15	23	20
Zm00001d028630	1767	3812	1167	1300	1611	1773	61	244	8	37	153	23
